"TrialDescription","GasMeasured","EmissionMeasTechnique","Country","InstituteName","AnimalCategory","ManureType","ManureTreatment","ApplicStartDate","ReplicateNumber","Latitude","Longitude","InhibitorType","ManureDM","ManureTotalN","ManureTAN","ManureRAN","ManureOrgC","ManureCNRatio","ManurePH","ManureApplicRate","ManureApplicRateUnit","ManureTNApplicRate","ManureTANApplicRate","ManureRANApplicRate","ManureApplicSeason","ManureApplicMethod","ManureSoilIncorporation","NH3TimeOfIncorporation","DurationOfEmissionMeasurement","CumulatEmission","EmissionFactor","SoilNH4","SoilNO3","SoilTotalNitrogen","SoilOrganicCarbon","SoilPH","SoilBulkDensity","SoilClay","SoilTexture","SoilWaterUnit","SoilWaterDay1Avg","SoilWaterFirst30dAvg","SoilWaterEntireExptAvg","NH3AirTemperature24hAvg","AirTemperatureFirst30dAvg","AirTemperatureEntireExptAvg","RainfallIrrigation30d","TotalRainfallIrrigationEntireExpt","NH3CumulEmission72h","NH3CropHeight","NH3WindSpeed12h","NH3WindSpeed3d","NH3WindSpeedHeight","NH3RainIrrigation1h","NH3RainIrrigation6h","AnimalSubCategory","DietDMContent","DietLipidContent","DietAshContent","DryMatterIntake","CrudeProtein","CrudeFibre","NDFContent","OMDigestibilityCoefficient","MultiphaseFeeding","Diet","SwineFeedType","ForageSpecies","ForageDMContent","ConcentrateType","ConcentrateDM","ProportionOfConcentrateInDiet","NitrogenDigestibilityCoefficient","NDFDigestibilityCoefficient","CH4Enteric","DatabaseId","ClimateZone","AnimalBreed","TypeOfBeddingMaterial","RateOfInhibitorApplicUnit","RateOfInhibitorApplic","ManureDurationOfStorage","SoilDepthMineralN","SoilDepthOther","CropType","CropYieldDryMatter","CropTotalYieldUnit","CropTotalYield","CropTotalN","NameEntryPerson","DateEntryCompleted","NameQCPersonIfRelevant","OnlineLinkPaper","Reference","QCCommentsIfRelevant","QCDateCompleted","StartGasMeasurements","EndGasMeasurements","NumberOfMeasurements","N2OChambersPerPlot ","N2OChamberArea","N2OGasSamplesPerChamber","NumberOfReplicates","IfMeanWhatVariationUnit","DegreeOfVariation","DescribeStatMethodUsed","SourceOfData","Comments"
"T15","NH3","calibrated passive","DE","CAU-LU","Cattle",,"","2008-05-30","B3",53.918,9.9449,,4.46,2.68,1.99,,,,7.04,72,"t/ha",192.96,143.28,,,"trailing hose","none",,2.27083333333333,17.656,0.0915008291873963,,,,3.65,5.8,1.4,3.3,"sand",,,,,18.853,,18.373,,0,,16.9,3.8175,4.0639,2,,0,,,,,,,,,,,,,,,,,,,,,1319,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-05-30","2008-06-01",8,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T15","NH3","calibrated passive","DE","CAU-LU","Cattle",,"","2008-05-30","B4",53.918,9.9449,,4.46,2.68,1.99,,,,7.04,72,"t/ha",192.96,143.28,,,"trailing hose","none",,2.25833333333333,10.128,0.0524875621890547,,,,3.65,5.8,1.4,3.3,"sand",,,,,18.104,,18.378,,0,,16.9,,3.9911,2,,,,,,,,,,,,,,,,,,,,,,,1320,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-05-30","2008-06-01",8,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T15","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-05-30","B1",53.918,9.9449,,4.64,3.92,2.79,,,,6.95,43.9,"t/ha",172.088,122.48,,,"trailing hose","none",,2.14583333333333,13.22,0.0768211612663289,,,,3.65,5.8,1.4,3.3,"sand",,,,,18.298,,18.251,,0,,16.9,,3.6048,2,,,,,,,,,,,,,,,,,,,,,,,1323,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-05-30","2008-06-01",8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T15","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-05-30","B2",53.918,9.9449,,4.64,3.92,2.79,,,,6.95,43.9,"t/ha",172.088,122.48,,,"trailing hose","none",,2.14583333333333,15.528,0.090232904095579,,,,3.65,5.8,1.4,3.3,"sand",,,,,17.973,,18.248,,0,,16.9,4.9551,3.5585,2,,0,,,,,,,,,,,,,,,,,,,,,1324,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-05-30","2008-06-01",8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T15","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-05-30","B3",53.918,9.9449,,4.64,3.92,2.79,,,,6.95,43.9,"t/ha",172.088,122.48,,,"trailing hose","none",,2.15,11.85,0.0688601180791223,,,,3.65,5.8,1.4,3.3,"sand",,,,,17.971,,18.252,,0,,16.9,4.8531,3.5371,2,,0,,,,,,,,,,,,,,,,,,,,,1325,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-05-30","2008-06-01",8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T15","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-05-30","B4",53.918,9.9449,,4.64,3.92,2.79,,,,6.95,43.9,"t/ha",172.088,122.48,,,"trailing hose","none",,2.15416666666667,14.23,0.082690251499233,,,,3.65,5.8,1.4,3.3,"sand",,,,,17.931,,18.243,,0,,16.9,4.7341,3.5067,2,,0,,,,,,,,,,,,,,,,,,,,,1326,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-05-30","2008-06-01",8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T16","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-06-06","B1",54.314,9.9722,,5.72,4.37,3.04,,,,7.34,43.9,"t/ha",191.843,133.46,,,"trailing hose","none",,3.24166666666667,12.411,0.0646935254348608,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,19.544,,17.045,,0,12.203,27,4.9524,4.4831,2,,0,,,,,,,,,,,,,,,,,,,,,1331,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-06-06","2008-06-09",11,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T16","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-06-06","B2",54.314,9.9722,,5.72,4.37,3.04,,,,7.34,43.9,"t/ha",191.843,133.46,,,"trailing hose","none",,3.22916666666667,10.932,0.0569840963704696,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,18.079,,16.969,,0,10.608,27,5.7532,4.3992,2,,0,,,,,,,,,,,,,,,,,,,,,1332,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-06-06","2008-06-09",11,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T16","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-06-06","B3",54.314,9.9722,,5.72,4.37,3.04,,,,7.34,43.9,"t/ha",191.843,133.46,,,"trailing hose","none",,3.33333333333333,12.608,0.0657204067909697,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,18.928,,17.451,,0,12.239,27,5.5508,4.4495,2,,,,,,,,,,,,,,,,,,,,,,,1333,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-06-06","2008-06-09",11,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T16","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-06-06","B4",54.314,9.9722,,5.72,4.37,3.04,,,,7.34,43.9,"t/ha",191.843,133.46,,,"trailing hose","none",,3.2125,7.832,0.0408250496499742,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,17.717,,16.835,,0,7.628,27,5.764,4.3737,2,,0,,,,,,,,,,,,,,,,,,,,,1334,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-06-06","2008-06-09",11,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T17","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-06-06","B1",54.314,9.9722,,4.8,3.94,3.19,,,,7.34,29.27,"t/ha",115.3238,93.371,,,"trailing hose","none",,2.3125,5.316,0.046096295820984,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,17.252,,16.967,,0,,62,5.5383,4.1901,2,,0,,,,,,,,,,,,,,,,,,,,,1338,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-06-06","2008-06-08",8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T17","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-06-06","B2",54.314,9.9722,,4.8,3.94,3.19,,,,7.34,29.27,"t/ha",115.3238,93.371,,,"trailing hose","none",,2.30416666666667,8.83,0.0765670225920408,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,17.248,,16.958,,0,,62,5.4978,4.1835,2,,0,,,,,,,,,,,,,,,,,,,,,1339,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-06-06","2008-06-08",8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T17","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-06-06","B3",54.314,9.9722,,4.8,3.94,3.19,,,,7.34,29.27,"t/ha",115.3238,93.371,,,"trailing hose","none",,2.3125,8.062,0.0699075125863005,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,17.281,,16.975,,0,,62,5.4513,4.1821,2,,0,,,,,,,,,,,,,,,,,,,,,1340,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-06-06","2008-06-08",8,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2008-07-05","B1",53.918,9.9449,,8.6,3.88,2.11,,,,7.86,23.53,"t/ha",91.2964,49.648,,,"trailing hose","none",,2.17083333333333,7.677,0.0840887482967565,,,,3.65,5.8,1.4,3.3,"sand",,,,,20.446,,20.964,,20.4,,5,,1.2937,2,,,,,,,,,,,,,,,,,,,,,,,1350,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",8,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2008-07-05","B2",53.918,9.9449,,8.6,3.88,2.11,,,,7.86,23.53,"t/ha",91.2964,49.648,,,"trailing hose","none",,2.18333333333333,7.69,0.0842311416441393,,,,3.65,5.8,1.4,3.3,"sand",,,,,23.87,,20.956,,20.4,,5,2.063,1.2908,2,,0,,,,,,,,,,,,,,,,,,,,,1351,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",8,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Cattle",,"","2008-07-05","B1",53.918,9.9449,,3.5,3.05,1.75,,,,7.34,57.14,"t/ha",174.277,99.995,,,"trailing hose","none",,2.00416666666667,9.357,0.0536903894375047,,,,3.65,5.8,1.4,3.3,"sand",,,,,20.937,,18.888,,20.4,,5,1.7439,1.0392,2,,2,,,,,,,,,,,,,,,,,,,,,1352,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Cattle",,"","2008-07-05","B2",53.918,9.9449,,3.5,3.05,1.75,,,,7.34,57.14,"t/ha",174.277,99.995,,,"trailing hose","none",,2.00416666666667,9.329,0.0535297256666112,,,,3.65,5.8,1.4,3.3,"sand",,,,,20.761,,18.78,,20.4,,5,1.7318,1.0336,2,,2,,,,,,,,,,,,,,,,,,,,,1353,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Cattle",,"","2008-07-05","B3",53.918,9.9449,,3.5,3.05,1.75,,,,7.34,57.14,"t/ha",174.277,99.995,,,"trailing hose","none",,2,10.296,0.0590783637542533,,,,3.65,5.8,1.4,3.3,"sand",,,,,20.558,,18.668,,20.4,,5,1.7123,1.0311,2,,2,,,,,,,,,,,,,,,,,,,,,1354,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-07-05","B1",53.918,9.9449,,4.2,3.63,2.36,,,,7.23,27.27,"t/ha",98.9901,64.357,,,"trailing hose","none",,2.05,3.795,0.0383371670500383,,,,3.65,5.8,1.4,3.3,"sand",,,,,21.963,,19.597,,20.4,,5,1.7748,1.0944,2,,2,,,,,,,,,,,,,,,,,,,,,1359,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-07-05","B2",53.918,9.9449,,4.2,3.63,2.36,,,,7.23,27.27,"t/ha",98.9901,64.357,,,"trailing hose","none",,2.07083333333333,5.692,0.057500699564906,,,,3.65,5.8,1.4,3.3,"sand",,,,,21.875,,19.563,,20.4,,5,1.7654,1.0991,2,,2,,,,,,,,,,,,,,,,,,,,,1360,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T18","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2008-07-05","B3",53.918,9.9449,,4.2,3.63,2.36,,,,7.23,27.27,"t/ha",98.9901,64.357,,,"trailing hose","none",,2.05833333333333,5.261,0.0531467288142956,,,,3.65,5.8,1.4,3.3,"sand",,,,,21.764,,19.49,,20.4,,5,1.7551,1.0918,2,,2,,,,,,,,,,,,,,,,,,,,,1361,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2008-07-05","2008-07-07",7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T2","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2007-03-29","B1",54.314,9.9722,,3.77,2.86,1.89,,,,7.38,46.15,"t/ha",131.989,87.223,,,"trailing hose","none",,2.30416666666667,14.704,0.111403222995856,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,13.639,,9.6902,,0,,24.4,5.7233,3.7402,2,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-03-29","2007-03-31",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T2","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2007-03-29","B3",54.314,9.9722,,3.77,2.86,1.89,,,,7.38,46.15,"t/ha",131.989,87.223,,,"trailing hose","none",,2.29583333333333,12.469,0.0944699937115972,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,13.576,,9.7412,,0,,24.4,5.707,3.7702,2,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-03-29","2007-03-31",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T2","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2007-03-29","B4",54.314,9.9722,,3.77,2.86,1.89,,,,7.38,46.15,"t/ha",131.989,87.223,,,"trailing hose","none",,2.2875,14.074,0.106630097962709,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,13.597,,9.6932,,0,,24.4,5.7147,3.7527,2,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-03-29","2007-03-31",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T2","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2007-03-29","B1",54.314,9.9722,,5.02,3.74,2.95,,,,7.17,38.46,"t/ha",143.8404,113.46,,,"trailing hose","none",,2.30833333333333,13.307,0.0925122566399982,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,13.604,,9.5232,,0,,24.4,5.7393,3.6427,2,,,,,,,,,,,,,,,,,,,,,,,1369,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-03-29","2007-03-31",7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T2","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2007-03-29","B2",54.314,9.9722,,5.02,3.74,2.95,,,,7.17,38.46,"t/ha",143.8404,113.46,,,"trailing hose","none",,2.30416666666667,19.054,0.132466261217294,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,13.549,,9.5429,,0,,24.4,5.7214,3.6541,2,,,,,,,,,,,,,,,,,,,,,,,1370,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-03-29","2007-03-31",7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T2","NH3","calibrated passive","DE","CAU-LU","Swine",,"","2007-03-29","B3",54.314,9.9722,,5.02,3.74,2.95,,,,7.17,38.46,"t/ha",143.8404,113.46,,,"trailing hose","none",,2.29166666666667,17.434,0.121203778632429,,,,1.74,6.5,1.55,12.4,"sandy.loam",,,,,13.614,,9.5519,,0,,24.4,5.8335,3.6859,2,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-03-29","2007-03-31",7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"T3","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2007-04-12","B1",53.918,9.9449,,3.51,2.87,1.4,,,,7.59,64.29,"t/ha",184.5123,90.006,,,"trailing hose","none",,1.34583333333333,12.345,0.0669061086984445,,,,3.65,5.8,1.4,3.3,"sand",,,,,11.069,,10.813,,0,,0,3.466,2.2309,2,,0,,,,,,,,,,,,,,,,,,,,,1373,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-04-12","2007-04-13",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T3","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2007-04-12","B2",53.918,9.9449,,3.51,2.87,1.4,,,,7.59,64.29,"t/ha",184.5123,90.006,,,"trailing hose","none",,1.3375,10.366,0.0561805364737202,,,,3.65,5.8,1.4,3.3,"sand",,,,,11.039,,10.81,,0,,0,3.4641,2.2241,2,,0,,,,,,,,,,,,,,,,,,,,,1374,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-04-12","2007-04-13",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T3","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2007-04-12","B3",53.918,9.9449,,3.51,2.87,1.4,,,,7.59,64.29,"t/ha",184.5123,90.006,,,"trailing hose","none",,1.325,11.038,0.059822570094243,,,,3.65,5.8,1.4,3.3,"sand",,,,,11.02,,10.783,,0,,0,3.4484,2.2001,2,,0,,,,,,,,,,,,,,,,,,,,,1375,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-04-12","2007-04-13",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T3","NH3","calibrated passive","DE","CAU-LU","Cattle",,"anaerobic digestion","2007-04-12","B4",53.918,9.9449,,3.51,2.87,1.4,,,,7.59,64.29,"t/ha",184.5123,90.006,,,"trailing hose","none",,1.30416666666667,10.463,0.0567062466838254,,,,3.65,5.8,1.4,3.3,"sand",,,,,10.959,,10.741,,0,,0,3.4405,2.171,2,,0,,,,,,,,,,,,,,,,,,,,,1376,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-04-12","2007-04-13",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
"T3","NH3","calibrated passive","DE","CAU-LU","Cattle",,"","2007-04-12","B1",53.918,9.9449,,4.33,2.51,1.49,,,,7.14,64.29,"t/ha",161.3679,95.792,,,"trailing hose","none",,1.3125,9.119,0.0565106195222222,,,,3.65,5.8,1.4,3.3,"sand",,,,,10.961,,10.705,,0,,0,3.4808,2.1542,2,,0,,,,,,,,,,,,,,,,,,,,,1377,,,,,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,,"Ni K., Pacholski, A., Dirk Gericke, D. and Kage H. (2012): Analysis of ammonia losses after field application of biogas slurries by an empirical model, Journal of Plant Nutrition and Soil Science, 175(2): 253-264",,,"2007-04-12","2007-04-13",7,,,,1,,,,"dataset+publication","Cattle level for AnimalCategory variable may include dairy and beef. Data from ALFAM2 database v1.3."
